price_usd
24900
24998
104000
30000
3500
215000
3500
33889
15750
25495
59000
28600
34562
8500
5000
79999
45770
8250
3000
6600
4300
24000
15500
59950
72950
31621
14798
33900
25500
15000
5000
17800
55000
27995
3500
69998
28995
34995
155700
54900
44800
20500
13999
11000
29800
19500
12250
23000
45999
42500
51500
8500
5995
47000
13349
11995
188900
93500
17900
69500
47950
15000
19000
18000
53000
315000
44750
20000
31331
69998
425000
30919
27500
107998
5750
22495
479995
27000
23450
23900
38500
62000
138999
85500
17500
57999
35645
32500
6500
29000
45480
26499
8000
4000
26999
62500
130000
84645
20000
13500
76598
11000
288900
24998
59995
91900
62595
10500
7500
63000
275000
7700
15000
89900
9995
63900
8900
18998
39998
39998
29000
29950
39998
42442
26000
51750
5000
16750
20499
27000
43500
99000
27500
4199
49500
49999
69999
43000
32612
30989
14999
48500
12900
18995
29900
24998
14000
69790
42000
21500
85500
92000
103000
33900
43998
51950
7900
102000
15900
31000
42816
27698
23000
68995
55000
32063
14000
199991
33600
4000
42998
28324
99000
35000
32500
40000
37000
9888
12000
54599
40100
16900
39985
31755
10000
7900
76740
51998
37900
48000
115000
26600
12500
3999
50000
26999
9499
11999
6900
8500
26500
26999
40368
58998
33000
18000
6500
9900
30599
33591
19000
200000
31900
38436
36340
36800
56000
27500
47995
98900
17700
12900
38500
63500
13000
36800
25500
55000
46199
9995
491836
50998
23500
94998
37999
7899
28500
63000
8900
9950
53950
4900
9500
34500
48295
36500
32471
7900
15900
13500
38000
67100
14750
22000
75000
88900
14000
38500
14500
36000
128000
86500
69995
10000
35273
6800
35998
34999
47999
34000
14000
20000
72980
11000
12499
28000
25925
69950
44888
55000
19395
15750
75900
29255
35200
40999
9750
56515
199995
9500
6900
15000
57000
20995
23998
39985
24590
22000
8400
79950
11900
29000
6700
36990
16600
4999
35750
5000
54998
41598
81330
5995
45900
17500
50204
16000
84997
34580
62499
44998
17900
52598
7500
36999
35387
11900
51798
29000
54900
83000
49999
115999
52999
10500
11100
21000
58998
50900
18900
45000
32900
39000
27899
25990
76373
49883
64000
28500
6900
42998
44500
15999
10400
54900
17000
9900
243900
9250
259500
27000
17500
17500
33295
21500
21500
35999
8950
78000
8200
13800
52000
34000
32750
16000
47500
39500
21000
115000
49000
20499
49999
34998
20500
13000
5000
51999
38999
32000
21000
18000
31300
5995
3000
11995
30000
55900
26500
26999
15000
30900
4999
75000
28196
23995
15900
62999
75000
69500
44850
28590
18200
14500
19000
17899
20000
36250
32500
45000
28450
17000
59000
19950
55329
28750
28890
5500
65994
36999
9000
28900
11000
27518
45000
41900
63998
4200
40655
16490
44000
31000
5800
94999
42499
47500
39998
27000
29444
26990
38000
15363
104999
15000
33499
29994
12000
38598
22000
21900
69900
41999
210000
8500
33598
13750
10000
13200
28979
33498
19750
54999
24900
52999
12500
22989
16500
52500
9200
17500
5990
26500
53900
7200
43666
10995
78999
19000
33410
47698
9950
10700
12998
15999
18998
193063
2300
40500
34600
19950
14999
79998
11499
8500
184606
8995
5900
52998
19500
16000
10500
31500
36599
130000
46999
73995
18900
72500
41500
35850
10000
12500
36998
15400
47449
41900
204900
8250
38781
16000
45861
25500
21373
3850
61500
36995
42599
37999
17900
4900
15500
20950
72777
31853
19999
21990
19500
52889
85000
15000
10900
33400
7500
27350
38900
116999
6700
11500
15495
37500
54900
6399
28500
30000
16100
41500
37998
63998
23500
23950
8900
8900
19500
97993
43500
17999
36495
52000
12500
36999
23500
449995
10500
38000
18200
6099
14995
98900
28300
51000
25995
55000
22000
18387
19000
32662
35000
85950
22389
66500
41500
28000
69500
35557
3200
48219
19470
38322
50998
14900
11500
5500
53900
9975
43147
33500
149000
41995
48190
14500
6500
39500
34999
46479
21000
71200
32500
8999
27450
179000
47850
21500
24950
65688
29000
30000
10000
19900
109900
6000
489000
32000
43663
52500
4300
45000
9500
50000
15500
95999
59598
19990
36000
29995
31000
64000
60999
35900
35670
68750
39990
15900
49685
44900
42433
24999
41500
22749
24991
16499
69250
39500
30500
32085
33900
94995
20850
61000
61950
47124
20900
9950
12500
96900
72900
61000
44600
44249
89750
20900
54599
22500
17000
8000
22000
25900
49998
50000
39990
53000
32000
6000
10500
9500
63500
47500
12500
78500
39848
81900
417500
8500
29998
20900
136900
7999
146000
41000
25698
151900
31990
164725
31700
69900
38900
250000
16770
84999
15900
6880
32500
17000
15499
20000
74500
35500
19500
35000
24500
93999
12433
42500
13500
10500
8500
35000
12500
95580
60000
74999
79990
36000
51500
38995
12400
40998
4000
22000
21500
26500
71950
11990
27999
20150
28991
8500
23500
9499
12999
65000
26000
29998
27499
54900
20900
35999
49936
44500
30499
65000
8900
279950
28000
39900
9998
105500
86000
9500
15500
57480
14000
51998
22500
38532
13500
29998
78350
27798
7000
18000
48600
52500
44791
62000
25000
60000
76000
11400
60500
19999
16800
84999
36000
24900
22800
162950
143900
17000
59000
50998
51900
36800
18500
27500
22000
29999
30000
244896
89900
59590
33172
14980
5500
26288
35999
78500
39998
49273
37899
34599
42250
40798
42242
51890
21000
51700
51074
3950
24440
44850
45500
41000
6250
109900
68750
55998
55000
57300
70000
16975
6299
76900
34645
52999
58000
86999
15550
18000
94000
14999
12000
69995
15500
85500
30000
29000
117900
37999
37000
51000
11400
23754
44900
39687
30000
45999
38500
37000
12500
43500
38005
26000
18300
2500
46552
59000
49995
57999
59000
3990
75499
18955
4500
14311
35000
23000
69685
69645
26691
14000
43860
40000
35998
53722
37999
40000
29725
234000
46900
15000
39853
15000
17000
46900
24325
86999
54500
65000
18500
68900
30000
47000
92000
9000
275000
46998
36500
43500
22500
50000
39100
26000
68969
35000
25000
63100
36500
38880
34000
469900
17900
6500
11000
17000
35000
31300
6699
51500
9499
54000
13500
10000
12500
6950
4700
19999
11500
15900
25000
24950
46000
17500
27500
48500
14998
17900
25500
24000
4000
49999
42900
39000
61900
11500
31000
36500
95000
60000
21000
32500
16750
19000
24000
32000
22000
78000
7999
62000
145000
12000
65000
19977
16000
24900
9875
19500
25307
5200
15500
16000
12700
6730
69500
22999
53999
4500
4000
28748
3995
10500
69500
7600
30000
120990
41885
89000
33500
52000
46000
54500
61500
71400
23105
24900
21000
44596
19500
75000
11995
10000
46500
81000
29000
42500
16999
12000
8500
19795
59980
28900
30499
19995
187900
12000
7500
22000
63997
26999
39998
84500
50000
32900
14950
30990
8000
19980
17800
24950
8900
18500
40200
162500
47998
64500
29900
21999
7850
179900
155000
18000
28000
46900
63000
20999
23500
23800
4300
15999
41500
59598
240000
43430
79999
18000
69900
17999
20500
19500
37500
51000
49500
46000
18051
110000
68998
21000
5900
6700
8750
48900
24950
37500
14945
54500
101999
19900
63900
60000
9985
51899
16500
12950
3950
229000
22500
32000
65000
92888
24000
34950
86900
4500
32000
29000
61998
32798
13500
53568
26299
23000
52500
77430
52000
35000
48990
48998
9000
39900
18500
29430
36791
25999
14500
22966
29000
37000
45000
53499
35500
12000
44495
5000
6500
11970
51499
26500
